cell_id,count,date,path,source,type
421,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
422,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/pre/cell_00422_pre.tif,,pre
422,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
422,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
422,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
422,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
422,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
422,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
422,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
422,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00422/post/cell_00422_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
423,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/pre/cell_00423_pre.tif,,pre
423,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
423,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
423,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
423,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
423,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
423,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
423,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
423,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00423/post/cell_00423_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
424,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/pre/cell_00424_pre.tif,,pre
424,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
424,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
424,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
424,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
424,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
424,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
424,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
424,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00424/post/cell_00424_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
425,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/pre/cell_00425_pre.tif,,pre
425,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
425,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
425,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
425,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
425,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
425,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
425,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
425,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00425/post/cell_00425_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
426,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/pre/cell_00426_pre.tif,,pre
426,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
426,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
426,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
426,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
426,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
426,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
426,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
426,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00426/post/cell_00426_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
427,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/pre/cell_00427_pre.tif,,pre
427,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
427,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
427,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
427,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
427,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
427,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00427/post/cell_00427_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
428,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/pre/cell_00428_pre.tif,,pre
428,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
428,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
428,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
428,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
428,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
428,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00428/post/cell_00428_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
429,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/pre/cell_00429_pre.tif,,pre
429,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
429,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
429,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
429,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
429,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
429,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00429/post/cell_00429_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
430,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00430/pre/cell_00430_pre.tif,,pre
430,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00430/post/cell_00430_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
