cell_id,bldg_uid,m1_damage_class,m1_damage_label,m1_prob_no_damage,m1_prob_minor,m1_prob_major,m1_prob_destroyed,m1b_damage_class,m1b_damage_label,m2_majority_class,m2b_damage_class,m2b_damage_label,m3_quality_filtered_class,n_dates_total,n_dates_used,n_dates_rejected,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,polygon_wkt_utm,centroid_utm_x,centroid_utm_y,centroid_lon,centroid_lat,crop_x0,crop_y0
cell_00046,4aca02b5-ff48-4da5-8443-212b798a0ef0,0,no_damage,0.6463,0.2443,0.0512,0.0582,0,no_damage,0,0,no_damage,0,5,4,1,4,0.4056,True,0.564,,,"POLYGON ((348404.240 3770684.039, 348410.750 3770684.207, 348410.350 3770699.765, 348403.840 3770699.597, 348404.240 3770684.039))",348407.3,3770691.9,-118.6427277,34.066004,1207,882
cell_00046,4b5e84e2-a509-4fa1-932b-1c98175309ff,0,no_damage,0.7795,0.136,0.0371,0.0474,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7531,,,"POLYGON ((348330.214 3770642.319, 348330.214 3770642.014, 348329.908 3770642.014, 348329.908 3770641.709, 348329.603 3770641.709, 348329.603 3770641.404, 348329.298 3770641.404, 348329.298 3770641.099, 348328.993 3770641.099, 348328.993 3770640.488, 348328.383 3770640.488, 348328.383 3770639.878, 348328.077 3770639.878, 348328.077 3770639.573, 348327.772 3770639.573, 348327.772 3770639.268, 348327.467 3770639.268, 348327.467 3770638.962, 348327.162 3770638.962, 348327.162 3770637.131, 348327.467 3770637.131, 348327.467 3770635.605, 348327.162 3770635.605, 348327.162 3770633.469, 348327.467 3770633.469, 348327.467 3770632.859, 348328.077 3770632.859, 348328.077 3770632.553, 348328.383 3770632.553, 348328.383 3770632.248, 348328.993 3770632.248, 348328.993 3770631.943, 348329.298 3770631.943, 348329.298 3770631.638, 348329.603 3770631.638, 348329.603 3770631.333, 348329.908 3770631.333, 348329.908 3770631.027, 348330.214 3770631.027, 348330.214 3770630.722, 348330.519 3770630.722, 348330.519 3770630.417, 348331.129 3770630.417, 348331.129 3770630.112, 348331.434 3770630.112, 348331.434 3770629.807, 348331.740 3770629.807, 348331.740 3770629.502, 348332.045 3770629.502, 348332.045 3770629.196, 348332.350 3770629.196, 348332.350 3770628.891, 348332.960 3770628.891, 348332.960 3770628.586, 348333.266 3770628.586, 348333.266 3770628.281, 348333.876 3770628.281, 348333.876 3770627.976, 348334.181 3770627.976, 348334.181 3770627.670, 348334.486 3770627.670, 348334.486 3770627.365, 348335.097 3770627.365, 348335.097 3770627.060, 348335.402 3770627.060, 348335.402 3770626.755, 348335.707 3770626.755, 348335.707 3770626.450, 348336.012 3770626.450, 348336.012 3770626.144, 348336.317 3770626.144, 348336.317 3770625.839, 348336.623 3770625.839, 348336.623 3770625.534, 348337.233 3770625.534, 348337.233 3770625.229, 348337.538 3770625.229, 348337.538 3770624.924, 348337.843 3770624.924, 348337.843 3770624.619, 348338.454 3770624.619, 348338.454 3770624.313, 348338.759 3770624.313, 348338.759 3770624.008, 348339.369 3770624.008, 348339.369 3770623.703, 348339.674 3770623.703, 348339.674 3770623.398, 348339.980 3770623.398, 348339.980 3770623.093, 348340.590 3770623.093, 348340.590 3770622.787, 348341.506 3770622.787, 348341.506 3770622.482, 348342.116 3770622.482, 348342.116 3770622.177, 348342.421 3770622.177, 348342.421 3770621.872, 348343.032 3770621.872, 348343.032 3770621.567, 348343.337 3770621.567, 348343.337 3770621.261, 348343.642 3770621.261, 348343.642 3770620.956, 348344.252 3770620.956, 348344.252 3770620.651, 348346.389 3770620.651, 348346.389 3770620.956, 348346.999 3770620.956, 348346.999 3770621.261, 348347.304 3770621.261, 348347.304 3770621.567, 348347.915 3770621.567, 348347.915 3770621.872, 348348.220 3770621.872, 348348.220 3770622.177, 348348.830 3770622.177, 348348.830 3770622.482, 348349.135 3770622.482, 348349.135 3770622.787, 348349.440 3770622.787, 348349.440 3770623.398, 348349.746 3770623.398, 348349.746 3770624.008, 348349.440 3770624.008, 348349.440 3770624.924, 348349.135 3770624.924, 348349.135 3770625.229, 348348.830 3770625.229, 348348.830 3770625.534, 348348.525 3770625.534, 348348.525 3770625.839, 348348.220 3770625.839, 348348.220 3770626.144, 348347.915 3770626.144, 348347.915 3770626.450, 348347.609 3770626.450, 348347.609 3770626.755, 348347.304 3770626.755, 348347.304 3770627.060, 348346.999 3770627.060, 348346.999 3770627.365, 348346.694 3770627.365, 348346.694 3770627.670, 348346.389 3770627.670, 348346.389 3770627.976, 348346.083 3770627.976, 348346.083 3770628.281, 348345.778 3770628.281, 348345.778 3770628.586, 348345.473 3770628.586, 348345.473 3770628.891, 348344.863 3770628.891, 348344.863 3770629.196, 348344.557 3770629.196, 348344.557 3770629.502, 348344.252 3770629.502, 348344.252 3770629.807, 348343.947 3770629.807, 348343.947 3770630.112, 348343.642 3770630.112, 348343.642 3770630.417, 348343.337 3770630.417, 348343.337 3770630.722, 348343.032 3770630.722, 348343.032 3770631.027, 348342.421 3770631.027, 348342.421 3770631.333, 348342.116 3770631.333, 348342.116 3770631.638, 348341.811 3770631.638, 348341.811 3770632.248, 348341.200 3770632.248, 348341.200 3770632.553, 348340.895 3770632.553, 348340.895 3770632.859, 348340.590 3770632.859, 348340.590 3770633.164, 348340.285 3770633.164, 348340.285 3770633.469, 348339.980 3770633.469, 348339.980 3770633.774, 348339.674 3770633.774, 348339.674 3770634.079, 348339.369 3770634.079, 348339.369 3770634.385, 348339.064 3770634.385, 348339.064 3770634.690, 348338.759 3770634.690, 348338.759 3770634.995, 348338.149 3770634.995, 348338.149 3770635.300, 348337.843 3770635.300, 348337.843 3770635.605, 348337.538 3770635.605, 348337.538 3770635.910, 348337.233 3770635.910, 348337.233 3770636.216, 348336.928 3770636.216, 348336.928 3770636.521, 348336.317 3770636.521, 348336.317 3770636.826, 348336.012 3770636.826, 348336.012 3770637.131, 348335.707 3770637.131, 348335.707 3770637.436, 348335.402 3770637.436, 348335.402 3770637.742, 348334.791 3770637.742, 348334.791 3770638.047, 348334.486 3770638.047, 348334.486 3770638.352, 348333.876 3770638.352, 348333.876 3770638.657, 348333.571 3770638.657, 348333.571 3770638.962, 348333.266 3770638.962, 348333.266 3770639.573, 348332.960 3770639.573, 348332.960 3770641.709, 348332.655 3770641.709, 348332.655 3770642.319, 348330.214 3770642.319))",348338.34,3770630.28,-118.6434639,34.0654385,977,1082
cell_00046,4dfc5235-d665-4275-96ca-0dfc8df0c114,0,no_damage,0.5104,0.3389,0.096,0.0547,0,no_damage,0,1,minor,0,5,4,1,4,0.5,True,0.8784,,,"POLYGON ((348468.159 3770586.775, 348468.159 3770586.470, 348467.243 3770586.470, 348467.243 3770586.165, 348466.022 3770586.165, 348466.022 3770585.860, 348464.802 3770585.860, 348464.802 3770585.554, 348464.496 3770585.554, 348464.496 3770585.249, 348463.886 3770585.249, 348463.886 3770584.944, 348463.581 3770584.944, 348463.581 3770584.334, 348463.276 3770584.334, 348463.276 3770582.808, 348462.970 3770582.808, 348462.970 3770581.587, 348462.665 3770581.587, 348462.665 3770580.977, 348462.360 3770580.977, 348462.360 3770580.366, 348462.055 3770580.366, 348462.055 3770580.061, 348461.750 3770580.061, 348461.750 3770579.756, 348461.139 3770579.756, 348461.139 3770579.451, 348460.529 3770579.451, 348460.529 3770579.145, 348460.224 3770579.145, 348460.224 3770578.840, 348459.919 3770578.840, 348459.919 3770578.230, 348459.613 3770578.230, 348459.613 3770577.314, 348459.308 3770577.314, 348459.308 3770576.704, 348459.003 3770576.704, 348459.003 3770575.483, 348458.698 3770575.483, 348458.698 3770574.873, 348458.393 3770574.873, 348458.393 3770574.262, 348458.087 3770574.262, 348458.087 3770573.957, 348457.782 3770573.957, 348457.782 3770573.652, 348457.477 3770573.652, 348457.477 3770573.347, 348457.172 3770573.347, 348457.172 3770573.042, 348456.867 3770573.042, 348456.867 3770572.737, 348456.562 3770572.737, 348456.562 3770572.431, 348456.256 3770572.431, 348456.256 3770572.126, 348455.951 3770572.126, 348455.951 3770571.821, 348455.646 3770571.821, 348455.646 3770571.516, 348455.341 3770571.516, 348455.341 3770571.211, 348455.036 3770571.211, 348455.036 3770570.295, 348472.431 3770570.295, 348472.431 3770570.600, 348472.737 3770570.600, 348472.737 3770570.905, 348473.042 3770570.905, 348473.042 3770571.211, 348473.347 3770571.211, 348473.347 3770571.516, 348473.652 3770571.516, 348473.652 3770571.821, 348473.957 3770571.821, 348473.957 3770572.126, 348474.262 3770572.126, 348474.262 3770575.178, 348474.568 3770575.178, 348474.568 3770575.788, 348474.873 3770575.788, 348474.873 3770576.399, 348475.178 3770576.399, 348475.178 3770576.704, 348475.483 3770576.704, 348475.483 3770577.009, 348475.788 3770577.009, 348475.788 3770577.314, 348476.094 3770577.314, 348476.094 3770577.620, 348476.399 3770577.620, 348476.399 3770577.925, 348476.704 3770577.925, 348476.704 3770578.230, 348477.009 3770578.230, 348477.009 3770578.535, 348477.314 3770578.535, 348477.314 3770578.840, 348477.620 3770578.840, 348477.620 3770579.451, 348477.925 3770579.451, 348477.925 3770581.587, 348477.620 3770581.587, 348477.620 3770582.197, 348477.314 3770582.197, 348477.314 3770582.503, 348477.009 3770582.503, 348477.009 3770582.808, 348475.178 3770582.808, 348475.178 3770582.503, 348474.568 3770582.503, 348474.568 3770582.808, 348473.652 3770582.808, 348473.652 3770583.113, 348472.737 3770583.113, 348472.737 3770583.418, 348472.431 3770583.418, 348472.431 3770583.723, 348472.126 3770583.723, 348472.126 3770584.028, 348471.821 3770584.028, 348471.821 3770584.334, 348471.516 3770584.334, 348471.516 3770584.639, 348471.211 3770584.639, 348471.211 3770584.944, 348470.905 3770584.944, 348470.905 3770585.249, 348470.600 3770585.249, 348470.600 3770585.554, 348470.295 3770585.554, 348470.295 3770585.860, 348469.990 3770585.860, 348469.990 3770586.165, 348469.379 3770586.165, 348469.379 3770586.470, 348468.464 3770586.470, 348468.464 3770586.775, 348468.159 3770586.775))",348467.54,3770579.01,-118.6420555,34.064995,1403,1257
cell_00046,52a39e24-e4c3-493d-a58f-0284bd086873,0,no_damage,0.524,0.3508,0.0709,0.0543,0,no_damage,0,0,no_damage,0,5,4,1,4,0.4056,True,0.5228,,,"POLYGON ((348530.802 3770647.773, 348520.413 3770650.981, 348515.741 3770635.849, 348526.944 3770632.392, 348524.579 3770624.738, 348536.371 3770621.094, 348544.483 3770647.358, 348531.876 3770651.252, 348530.802 3770647.773))",348528.9,3770638.93,-118.6414012,34.0655441,1611,1058
cell_00046,52db58d3-b3f5-4292-8fa9-67f7cbefc807,0,no_damage,0.8566,0.0643,0.031,0.0481,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7362,,,"POLYGON ((348550.560 3770443.642, 348550.560 3770443.337, 348550.254 3770443.337, 348550.254 3770442.421, 348549.949 3770442.421, 348549.949 3770442.116, 348549.644 3770442.116, 348549.644 3770441.811, 348549.339 3770441.811, 348549.339 3770441.506, 348549.034 3770441.506, 348549.034 3770440.895, 348549.339 3770440.895, 348549.339 3770439.980, 348549.644 3770439.980, 348549.644 3770438.759, 348549.949 3770438.759, 348549.949 3770437.843, 348550.254 3770437.843, 348550.254 3770437.233, 348550.560 3770437.233, 348550.560 3770436.623, 348551.170 3770436.623, 348551.170 3770436.317, 348551.475 3770436.317, 348551.475 3770435.707, 348551.780 3770435.707, 348551.780 3770434.791, 348552.085 3770434.791, 348552.085 3770434.486, 348552.391 3770434.486, 348552.391 3770434.181, 348553.001 3770434.181, 348553.001 3770433.876, 348553.611 3770433.876, 348553.611 3770433.571, 348554.222 3770433.571, 348554.222 3770433.266, 348554.832 3770433.266, 348554.832 3770432.960, 348556.358 3770432.960, 348556.358 3770433.266, 348557.884 3770433.266, 348557.884 3770433.571, 348554.832 3770433.571, 348554.832 3770433.876, 348554.527 3770433.876, 348554.527 3770434.181, 348553.917 3770434.181, 348553.917 3770435.097, 348553.611 3770435.097, 348553.611 3770435.402, 348553.306 3770435.402, 348553.306 3770435.707, 348553.001 3770435.707, 348553.001 3770436.012, 348552.696 3770436.012, 348552.696 3770436.623, 348552.391 3770436.623, 348552.391 3770437.538, 348552.085 3770437.538, 348552.085 3770438.149, 348551.780 3770438.149, 348551.780 3770439.064, 348551.475 3770439.064, 348551.475 3770440.285, 348551.170 3770440.285, 348551.170 3770441.200, 348550.865 3770441.200, 348550.865 3770443.642, 348550.560 3770443.642))",348552.09,3770437.29,-118.641115,34.0637297,1680,1710
cell_00046,58b802a3-1074-4561-a442-9b4356abc293,0,no_damage,0.7166,0.1997,0.0342,0.0495,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8322,,,"POLYGON ((348390.031 3770722.737, 348394.456 3770722.737, 348394.456 3770719.300, 348403.730 3770719.300, 348403.730 3770726.536, 348390.031 3770726.536, 348390.031 3770722.737))",348396.07,3770722.86,-118.6428546,34.0662815,1175,779
cell_00046,5bb8d589-a6f3-4a37-b53c-9c0faf049a98,0,no_damage,0.7318,0.1625,0.0605,0.0453,0,no_damage,0,0,no_damage,0,5,4,1,4,0.4056,True,0.5047,,,"POLYGON ((348401.210 3770510.246, 348393.366 3770506.025, 348400.355 3770493.040, 348404.213 3770495.118, 348398.771 3770505.220, 348410.750 3770511.668, 348408.455 3770515.929, 348409.105 3770516.277, 348406.221 3770521.630, 348397.584 3770516.979, 348401.210 3770510.246))",348403.0,3770509.21,-118.6427424,34.0643565,1189,1481
cell_00046,6f998759-0bee-47e6-a29a-6e62c7f16e29,0,no_damage,0.5892,0.2573,0.1093,0.0442,0,no_damage,0,0,no_damage,0,5,4,1,4,0.4056,True,0.8373,,,"POLYGON ((348471.598 3770716.563, 348473.362 3770715.162, 348470.069 3770711.014, 348487.044 3770697.534, 348494.991 3770707.538, 348476.249 3770722.419, 348471.598 3770716.563))",348478.89,3770711.7,-118.6419556,34.0661929,1452,823
cell_00046,6fd42893-6b8c-420c-b813-e7baf5227a0d,0,no_damage,0.7311,0.1806,0.0404,0.0479,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8067,,,"POLYGON ((348523.096 3770724.830, 348527.719 3770717.435, 348522.537 3770714.194, 348523.627 3770712.452, 348539.359 3770719.602, 348537.433 3770722.679, 348541.163 3770725.007, 348536.167 3770733.000, 348523.096 3770724.830))",348531.39,3770721.15,-118.6413885,34.0662857,1615,779
cell_00046,7a4e7f1d-f48f-4a19-9cc9-f53982f5beda,0,no_damage,0.6894,0.1381,0.117,0.0555,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.6755,,,"POLYGON ((348447.101 3770553.204, 348447.101 3770552.899, 348446.796 3770552.899, 348446.796 3770552.594, 348446.490 3770552.594, 348446.490 3770551.984, 348446.185 3770551.984, 348446.185 3770551.373, 348445.880 3770551.373, 348445.880 3770550.458, 348445.575 3770550.458, 348445.575 3770547.711, 348445.880 3770547.711, 348445.880 3770547.406, 348446.490 3770547.406, 348446.490 3770547.101, 348447.711 3770547.101, 348447.711 3770546.796, 348448.932 3770546.796, 348448.932 3770546.490, 348451.068 3770546.490, 348451.068 3770546.796, 348452.289 3770546.796, 348452.289 3770547.101, 348453.815 3770547.101, 348453.815 3770547.406, 348454.425 3770547.406, 348454.425 3770547.711, 348455.036 3770547.711, 348455.036 3770548.627, 348455.341 3770548.627, 348455.341 3770548.932, 348455.036 3770548.932, 348455.036 3770549.542, 348454.730 3770549.542, 348454.730 3770549.847, 348454.425 3770549.847, 348454.425 3770550.153, 348454.120 3770550.153, 348454.120 3770550.458, 348453.510 3770550.458, 348453.510 3770550.763, 348452.899 3770550.763, 348452.899 3770551.068, 348452.289 3770551.068, 348452.289 3770551.373, 348451.679 3770551.373, 348451.679 3770551.679, 348451.068 3770551.679, 348451.068 3770551.984, 348450.458 3770551.984, 348450.458 3770552.289, 348449.847 3770552.289, 348449.847 3770552.594, 348449.237 3770552.594, 348449.237 3770552.899, 348448.321 3770552.899, 348448.321 3770553.204, 348447.101 3770553.204))",348450.57,3770549.97,-118.6422342,34.0647308,1346,1348
cell_00046,7c4b7e70-bc44-4194-85fb-26ce2a112960,0,no_damage,0.7587,0.1538,0.0246,0.0629,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.55,,,"POLYGON ((348395.060 3770765.503, 348396.507 3770757.540, 348399.046 3770758.001, 348399.327 3770756.457, 348402.684 3770757.067, 348400.956 3770766.577, 348395.060 3770765.503))",348398.93,3770760.19,-118.6428302,34.0666185,1179,653
cell_00046,7f423625-4ff9-4b50-96eb-3c4355563707,0,no_damage,0.7333,0.1675,0.0508,0.0485,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8103,,,"POLYGON ((348444.174 3770550.525, 348447.357 3770556.891, 348438.668 3770561.234, 348435.488 3770554.871, 348444.174 3770550.525))",348441.42,3770555.88,-118.6423343,34.0647827,1318,1327
cell_00046,90128c52-67b3-48f3-99c8-7edb46f02595,0,no_damage,0.7452,0.1721,0.0205,0.0623,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7763,,,"POLYGON ((348374.704 3770620.056, 348380.069 3770622.394, 348383.399 3770614.758, 348388.819 3770617.120, 348384.958 3770625.980, 348381.592 3770624.515, 348379.468 3770629.392, 348382.929 3770630.902, 348380.298 3770636.936, 348369.415 3770632.193, 348374.704 3770620.056))",348380.57,3770625.42,-118.6430056,34.0654009,1113,1097
cell_00046,9d522762-8ff1-4265-a1fe-ff8c7a2c5678,0,no_damage,0.7709,0.1346,0.0389,0.0556,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7687,,,"POLYGON ((348384.958 3770794.965, 348390.616 3770793.302, 348392.591 3770800.007, 348386.930 3770801.673, 348384.958 3770794.965))",348388.77,3770797.49,-118.6429467,34.0669532,1146,536
cell_00046,a4a270a1-8907-457f-8657-24d0dd218c8b,0,no_damage,0.6134,0.2512,0.0702,0.0652,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.808,,,"POLYGON ((348493.337 3770747.152, 348503.487 3770747.152, 348503.487 3770755.401, 348493.337 3770755.401, 348493.337 3770747.152))",348498.41,3770751.28,-118.641751,34.0665525,1505,687
cell_00046,a6631b0f-b580-40b4-8887-635e0e5dc7d3,0,no_damage,0.6832,0.2059,0.0656,0.0453,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8045,,,"POLYGON ((348410.173 3770499.549, 348413.747 3770499.549, 348413.747 3770510.326, 348410.173 3770510.326, 348410.173 3770499.549))",348411.96,3770504.94,-118.6426446,34.0643192,1222,1494
cell_00046,a6ad6ae3-5409-49aa-99ed-4330b14dafd9,0,no_damage,0.7709,0.131,0.0517,0.0464,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7939,,,"POLYGON ((348223.093 3770577.467, 348220.193 3770577.467, 348220.193 3770574.415, 348219.879 3770574.415, 348219.879 3770570.295, 348232.743 3770570.295, 348232.743 3770580.061, 348223.093 3770580.061, 348223.093 3770577.467))",348223.98,3770575.56,-118.6446932,34.0649286,615,1265
cell_00046,a7e1265d-4d8f-4e2b-8390-803dfd091a6f,0,no_damage,0.4908,0.3198,0.1362,0.0532,0,no_damage,0,0,no_damage,0,5,4,1,4,0.4056,True,0.8373,,,"POLYGON ((348471.821 3770716.785, 348471.821 3770716.480, 348471.516 3770716.480, 348471.516 3770715.870, 348471.211 3770715.870, 348471.211 3770714.344, 348470.905 3770714.344, 348470.905 3770713.123, 348470.600 3770713.123, 348470.600 3770712.208, 348470.295 3770712.208, 348470.295 3770711.292, 348469.990 3770711.292, 348469.990 3770710.376, 348469.685 3770710.376, 348469.685 3770707.935, 348470.295 3770707.935, 348470.295 3770707.630, 348470.600 3770707.630, 348470.600 3770707.325, 348470.905 3770707.325, 348470.905 3770707.019, 348474.873 3770707.019, 348474.873 3770707.325, 348474.262 3770707.325, 348474.262 3770707.630, 348473.652 3770707.630, 348473.652 3770707.935, 348473.042 3770707.935, 348473.042 3770708.240, 348472.431 3770708.240, 348472.431 3770708.545, 348472.126 3770708.545, 348472.126 3770708.850, 348471.516 3770708.850, 348471.516 3770709.156, 348471.211 3770709.156, 348471.211 3770709.461, 348470.905 3770709.461, 348470.905 3770709.766, 348470.600 3770709.766, 348470.600 3770711.597, 348470.905 3770711.597, 348470.905 3770712.513, 348471.211 3770712.513, 348471.211 3770713.123, 348471.516 3770713.123, 348471.516 3770713.733, 348471.821 3770713.733, 348471.821 3770714.344, 348472.126 3770714.344, 348472.126 3770714.954, 348472.431 3770714.954, 348472.431 3770715.259, 348472.126 3770715.259, 348472.126 3770715.870, 348472.431 3770715.870, 348472.431 3770716.175, 348472.126 3770716.175, 348472.126 3770716.785, 348471.821 3770716.785))",348471.64,3770711.5,-118.6420341,34.06619,1417,821
cell_00046,a82518cb-d12f-43da-88be-b40611ff14c7,0,no_damage,0.9169,0.0358,0.0079,0.0393,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7861,,,"POLYGON ((348336.061 3770560.328, 348341.091 3770555.298, 348346.990 3770561.197, 348341.960 3770566.227, 348336.061 3770560.328))",348341.53,3770560.76,-118.6434173,34.0648123,991,1311
cell_00046,b614950b-4d9b-44e5-b513-53dd930449fe,0,no_damage,0.8586,0.0796,0.0205,0.0413,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8697,,,"POLYGON ((348361.038 3770569.990, 348361.038 3770569.685, 348359.817 3770569.685, 348359.817 3770569.379, 348358.901 3770569.379, 348358.901 3770569.074, 348357.986 3770569.074, 348357.986 3770568.769, 348357.375 3770568.769, 348357.375 3770568.464, 348356.765 3770568.464, 348356.765 3770568.159, 348356.460 3770568.159, 348356.460 3770567.854, 348356.155 3770567.854, 348356.155 3770567.548, 348354.323 3770567.548, 348354.323 3770567.243, 348353.103 3770567.243, 348353.103 3770566.938, 348352.798 3770566.938, 348352.798 3770566.633, 348352.492 3770566.633, 348352.492 3770566.328, 348352.187 3770566.328, 348352.187 3770566.022, 348351.882 3770566.022, 348351.882 3770565.717, 348351.577 3770565.717, 348351.577 3770565.412, 348351.272 3770565.412, 348351.272 3770564.802, 348350.966 3770564.802, 348350.966 3770564.496, 348350.661 3770564.496, 348350.661 3770564.191, 348350.356 3770564.191, 348350.356 3770563.886, 348350.051 3770563.886, 348350.051 3770563.276, 348349.746 3770563.276, 348349.746 3770562.665, 348349.440 3770562.665, 348349.440 3770561.750, 348349.135 3770561.750, 348349.135 3770560.834, 348348.830 3770560.834, 348348.830 3770558.698, 348349.135 3770558.698, 348349.135 3770558.393, 348349.440 3770558.393, 348349.440 3770558.087, 348350.051 3770558.087, 348350.051 3770557.782, 348350.966 3770557.782, 348350.966 3770557.477, 348351.577 3770557.477, 348351.577 3770557.172, 348352.187 3770557.172, 348352.187 3770556.867, 348352.492 3770556.867, 348352.492 3770556.562, 348352.798 3770556.562, 348352.798 3770556.256, 348353.103 3770556.256, 348353.103 3770555.951, 348353.408 3770555.951, 348353.408 3770555.341, 348353.713 3770555.341, 348353.713 3770554.425, 348354.018 3770554.425, 348354.018 3770554.120, 348354.629 3770554.120, 348354.629 3770553.815, 348354.934 3770553.815, 348354.934 3770553.510, 348355.544 3770553.510, 348355.544 3770553.204, 348357.070 3770553.204, 348357.070 3770553.510, 348357.681 3770553.510, 348357.681 3770553.815, 348357.986 3770553.815, 348357.986 3770554.120, 348358.291 3770554.120, 348358.291 3770554.425, 348358.901 3770554.425, 348358.901 3770554.730, 348359.207 3770554.730, 348359.207 3770555.036, 348359.817 3770555.036, 348359.817 3770555.341, 348360.122 3770555.341, 348360.122 3770555.646, 348360.427 3770555.646, 348360.427 3770555.951, 348361.038 3770555.951, 348361.038 3770556.256, 348361.343 3770556.256, 348361.343 3770556.562, 348361.648 3770556.562, 348361.648 3770556.867, 348361.953 3770556.867, 348361.953 3770557.172, 348362.258 3770557.172, 348362.258 3770557.477, 348362.564 3770557.477, 348362.564 3770557.782, 348362.869 3770557.782, 348362.869 3770558.087, 348363.174 3770558.087, 348363.174 3770558.393, 348363.479 3770558.393, 348363.479 3770558.698, 348363.784 3770558.698, 348363.784 3770559.003, 348364.090 3770559.003, 348364.090 3770559.308, 348364.395 3770559.308, 348364.395 3770559.613, 348364.700 3770559.613, 348364.700 3770559.919, 348365.005 3770559.919, 348365.005 3770560.224, 348365.310 3770560.224, 348365.310 3770560.529, 348365.615 3770560.529, 348365.615 3770561.139, 348365.921 3770561.139, 348365.921 3770561.445, 348366.226 3770561.445, 348366.226 3770562.055, 348366.531 3770562.055, 348366.531 3770562.360, 348366.836 3770562.360, 348366.836 3770562.970, 348367.141 3770562.970, 348367.141 3770563.276, 348367.447 3770563.276, 348367.447 3770565.412, 348367.141 3770565.412, 348367.141 3770566.022, 348366.531 3770566.022, 348366.531 3770566.328, 348365.921 3770566.328, 348365.921 3770566.633, 348365.615 3770566.633, 348365.615 3770566.938, 348365.005 3770566.938, 348365.005 3770567.243, 348364.700 3770567.243, 348364.700 3770567.854, 348364.395 3770567.854, 348364.395 3770568.159, 348364.090 3770568.159, 348364.090 3770568.464, 348363.784 3770568.464, 348363.784 3770568.769, 348363.479 3770568.769, 348363.479 3770569.074, 348363.174 3770569.074, 348363.174 3770569.379, 348362.564 3770569.379, 348362.564 3770569.685, 348361.953 3770569.685, 348361.953 3770569.990, 348361.038 3770569.990))",348358.46,3770561.55,-118.6432339,34.0648218,1045,1307
cell_00046,b66909f9-7af2-4659-b6f0-3f01bf0722ae,0,no_damage,0.8358,0.0735,0.037,0.0536,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.7749,,,"POLYGON ((348553.508 3770432.689, 348563.313 3770434.755, 348560.997 3770445.766, 348551.191 3770443.700, 348553.508 3770432.689))",348557.25,3770439.23,-118.6410593,34.0637478,1698,1709
cell_00046,b6a5ee83-db81-4610-a669-06602ace0d01,0,no_damage,0.7166,0.1972,0.0428,0.0434,0,no_damage,0,0,no_damage,0,5,4,1,4,-0.0,False,0.8963,,,"POLYGON ((348476.091 3770524.425, 348483.592 3770528.927, 348474.137 3770544.684, 348466.636 3770540.182, 348476.091 3770524.425))",348475.11,3770534.55,-118.6419656,34.0645953,1429,1397
